"id","Vote_time","Gender","Years","Country","PDF_ID1","List1","Knowledge1","PDF_ID2","List2","Knowledge2","PDF_ID3","List3","Knowledge3","PDF_ID4","List4","Knowledge4","PDF_ID5","List5","Knowledge5","PDF_ID6","List6","Knowledge6","PDF_ID7","List7","Knowledge7","PDF_ID8","List8","Knowledge8","PDF_ID9","List9","Knowledge9","PDF_ID10","List10","Knowledge10","PDF_ID11","List11","Knowledge11","PDF_ID12","List12","Knowledge12","PDF_ID13","List13","Knowledge13","PDF_ID14","List14","Knowledge14","PDF_ID15","List15","Knowledge15","PDF_ID16","List16","Knowledge16","PDF_ID17","List17","Knowledge17","PDF_ID18","List18","Knowledge18","PDF_ID19","List19","Knowledge19","PDF_ID20","List20","Knowledge20","IP"
"300","4",NULL,NULL,NULL,"210","3","2","188","3","2","369","4","3","88","4","2","69","3","3","149","3","3","145","4","3","221","3","3","458","3","3","416","3","3","106","4","3","237","1","1","289","4","3","485","2","2","465","3","2","486","4","3","121","4","3","363","3","3","400","3","2","276","2","2",NULL
"301","1","M","2","Australia","253","4","3","494","2","1","160","4","3","380","4","3","78","2","1","326","4","3","127","2","2","162","3","1","59","4","3","96","4","3","483","3","2","361","3","1","493","4","3","445","2","2","174","2","1","363","4","3","140","1","1","407","2","1","4","4","3","461","2","2","1.144.97.117"
"301","2",NULL,NULL,NULL,"66","4","3","535","2","2","54","3","2","212","3","2","2","3","2","342","4","1","12","2","2","439","3","2","368","3","2","487","3","2","321","4","2","475","3","2","164","4","2","291","2","1","73","3","1","82","3","2","55","3","2","378","4","2","322","2","1","254","2","2",NULL
"302","1","M","3","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.178.36.136"
"303","1","M","3","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"61.178.36.136"
"304","1","M","3","USA","343","0","3","303","0","3","108","0","3","142","3","2","189","4","2","389","4","0","502","4","0","235","3","1","307","4","1","487","4","2","64","0","3","302","0","3","255","4","2","270","4","2","515","0","3","171","0","3","211","0","1","243","0","3","139","0","3","11","4","1","61.178.36.136"
"304","2",NULL,NULL,NULL,"72","0","3","335","3","2","246","3","2","520","2","1","215","4","2","437","3","1","73","4","2","53","0","3","273","3","1","45","3","1","512","0","3","324","0","3","131","3","2","318","3","1","530","0","3","101","4","2","531","4","1","474","4","2","442","0","3","529","0","3",NULL
"305","1","M","2","Australia",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.144.97.114"
"306","1","M","2","USA","304","2","1","77","2","1","281","3","1","489","3","2","271","4","1","351","3","3","349","3","3","459","2","2","443","4","3","346","3","3","122","4","2","359","3","2","210","3","3","316","2","2","40","4","1","49","3","2","66","3","2","205","1","1","515","4","0","452","3","1","187.234.174.50"
"307","1","F","3","UK",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"92.11.47.82"
"308","1","M","2","france","115","4","1","363","4","1","522","4","1","222","4","1","539","4","1","245","0","0","265","0","0","81","3","1","481","0","0","325","0","0","500","0","0","113","0","0","183","0","0","17","0","0","395","0","0","275","3","1","391","0","0","403","0","0","102","3","1","301","3","1","181.177.135.60"
"309","1","F","2","USA","50","1","1","21","4","2","130","2","1","149","4","3","29","3","2","511","4","1","439","3","1","501","3","1","463","2","1","498","4","3","239","3","2","75","2","1","545","3","1","42","4","2","490","4","2","238","4","2","207","2","1","38","4","1","122","4","1","133","3","2","129.82.202.226"
"310","1","M","2","USA","228","0","0","202","0","0","536","0","0","473","0","0","180","0","0","248","0","0","382","0","0","182","0","0","39","0","0","298","0","0","4","0","0","386","0","0","478","0","0","529","0","0","499","0","0","137","0","0","304","0","0","400","0","0","330","0","0","150","0","0","169.237.149.45"
"310","2",NULL,NULL,NULL,"490","0","3","511","0","3","502","0","3","315","0","3","481","0","3","464","0","3","261","0","3","541","0","3","254","0","3","143","4","2","485","2","1","108","0","3","367","2","1","299","1","1","192","0","0","414","0","0","61","0","0","287","0","0","42","0","0","333","0","0",NULL
"311","1","F","3","USA","503","0","3","413","0","3","98","3","2","528","3","2","238","4","2","247","0","3","13","1","2","64","0","3","74","3","2","387","0","3","69","0","3","441","0","3","16","3","2","223","4","2","83","0","3","65","0","3","237","0","3","194","2","1","160","3","1","321","0","3","97.119.133.150"
"312","1","M","2","Australia","106","0","3","46","2","1","475","0","2","479","0","3","383","0","3","471","0","2","351","0","3","121","0","3","359","0","3","125","3","1","498","4","1","384","0","3","26","0","2","166","0","2","13","4","1","168","0","2","489","0","3","76","0","2","226","0","0","535","0","0","147.69.160.204"
"313","1","M","2","Spain","130","4","3","207","3","2","329","2","3","238","4","2","530","2","2","291","4","3","478","4","3","91","4","3","6","4","1","412","4","0","455","4","1","89","4","2","93","4","2","180","4","2","370","4","3","454","4","3","416","4","1","353","1","1","512","4","3","154","4","3","130.60.105.219"
"314","1","F","2","Sweden",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"130.235.44.252"
"315","1","F","3","UK","200","3","1","408","3","1","45","2","1","407","2","2","374","3","2","101","2","1","181","2","1","145","4","2","311","2","1","130","4","2","517","4","2","403","2","1","543","3","2","500","2","1","27","1","1","405","2","2","114","2","1","188","2","1","333","1","1","441","4","3","92.11.47.82"
"315","2",NULL,NULL,NULL,"341","0","0","524","0","0","178","4","1","120","0","0","275","4","1","36","0","0","132","4","1","388","2","1","400","4","2","502","2","2","139","3","1","516","4","2","127","3","1","430","2","1","218","3","1","415","2","1","324","3","3","182","2","1","258","2","2","32","3","2",NULL
"315","3",NULL,NULL,NULL,"63","2","1","128","3","1","327","3","1","306","1","1","450","4","2","493","4","2","84","3","2","540","2","1","61","1","1","5","3","1","12","1","1","262","2","1","90","2","1","445","2","1","316","3","2","317","4","1","437","1","1","412","2","1","74","2","2","58","2","1",NULL
"316","1","M","3","USA","217","4","1","268","3","1","517","0","0","244","4","1","519","0","0","306","4","1","60","0","0","398","0","0","469","0","0","487","0","0","380","0","0","202","0","0","245","0","0","318","0","0","0","0","0","363","0","0","327","0","0","529","0","0","267","0","0","297","0","0","99.117.116.44"
"317","1","M","2","USA","61","3","1","87","4","2","508","4","1","353","2","1","130","3","1","493","3","2","441","4","2","141","4","3","167","4","1","81","3","1","244","4","2","72","3","1","137","4","3","189","4","3","208","3","1","542","4","1","536","2","1","153","3","1","538","4","1","302","4","3","193.134.202.252"
"318","1","M","3","USA","421","4","3","484","3","2","130","3","2","24","4","2","94","4","3","396","3","2","491","4","3","162","4","3","228","3","2","12","3","1","387","4","3","81","4","3","407","2","2","329","4","3","0","4","3","358","4","3","160","4","2","349","4","3","504","4","2","246","4","3","71.29.185.142"
"318","2",NULL,NULL,NULL,"5","4","2","386","4","3","165","3","2","118","4","3","489","3","2","174","4","2","529","4","2","321","3","2","153","2","2","541","4","3","496","4","3","263","4","2","222","2","0","480","4","2","45","3","0","513","4","2","352","4","3","22","3","2","372","3","2","424","3","3",NULL
"319","1","M","3","USA","361","2","1","423","1","1","3","0","0","317","0","0","154","0","0","258","0","0","359","0","0","480","0","0","216","0","0","143","0","0","281","4","1","409","2","2","104","1","1","22","0","0","249","4","1","412","0","0","373","3","1","345","0","0","242","0","0","10","0","0","99.117.116.44"
"320","1","F","2","USA","378","0","0","416","0","0","231","0","0","389","0","0","519","0","0","336","0","0","363","0","0","248","0","0","544","0","3","22","0","3","409","3","1","224","0","3","229","0","3","50","0","3","379","0","3","472","0","3","524","0","3","438","0","3","468","0","3","4","0","2","97.80.96.227"
"321","1","F","2","USA","285","0","3","531","4","2","539","0","3","28","0","3","24","0","3","399","1","1","316","0","3","106","0","3","351","0","3","320","0","3","154","0","3","140","0","3","300","0","3","233","4","1","392","0","3","66","0","3","101","0","3","490","0","3","520","0","3","340","0","3","97.80.96.227"
"321","2",NULL,NULL,NULL,"3","0","3","56","0","3","530","0","3","52","0","3","353","0","3","40","0","3","131","0","3","519","0","3","292","0","3","385","0","3","70","0","3","278","0","3","427","3","2","451","3","1","76","0","3","534","0","3","50","0","3","137","0","3","423","0","3","417","4","2",NULL
"321","3",NULL,NULL,NULL,"480","0","3","394","0","3","197","0","3","215","0","3","9","0","3","249","0","3","311","0","3","255","0","3","414","0","3","487","0","3","260","0","3","123","0","3","471","3","2","474","0","3","264","0","3","515","0","3","225","0","3","122","0","3","419","4","1","481","0","3",NULL
"322","1","F","3","USA","296","1","0","42","0","3","72","0","3","217","0","3","170","0","3","302","0","3","122","0","3","47","0","3","419","0","3","127","0","3","307","2","0","163","0","3","430","0","3","12","0","3","40","0","3","435","0","3","9","0","3","126","1","0","448","0","0","305","0","3","64.58.21.163"
"323","1","M","2","France",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"82.242.248.144"
"324","1","M","2","USA","103","2","1","529","3","2","87","3","2","64","4","3","8","4","3","284","3","2","301","3","2","302","3","2","379","2","2","52","4","3","164","4","3","418","3","2","34","4","3","32","4","3","408","3","2","472","3","2","75","2","2","311","1","2","466","4","3","66","3","0","75.108.53.236"
"324","2",NULL,NULL,NULL,"490","4","2","143","3","2","294","1","1","254","3","2","417","3","2","222","1","1","498","4","3","48","1","1","61","2","1","443","3","2","481","4","3","97","3","2","212","4","3","391","4","3","50","2","1","253","4","3","187","4","3","203","4","2","139","3","2","403","1","1",NULL
"324","3",NULL,NULL,NULL,"45","2","1","499","2","1","128","3","2","537","4","3","486","4","2","334","2","1","147","3","2","135","4","3","446","4","3","535","4","2","17","4","3","250","4","3","95","4","3","72","3","1","102","3","2","459","2","1","1","3","1","258","4","3","219","1","0","328","4","3",NULL
"324","4",NULL,NULL,NULL,"436","2","1","298","4","3","502","4","3","511","4","3","423","2","1","384","4","3","508","3","2","245","4","2","202","4","3","25","4","2","193","3","2","411","2","1","246","3","2","18","4","3","327","4","3","154","4","3","461","2","1","387","4","2","180","2","1","380","2","1",NULL
"324","5",NULL,NULL,NULL,"352","2","1","413","4","3","96","4","2","369","3","1","464","1","1","14","2","1","196","3","1","136","2","1","138","4","3","538","3","1","392","3","1","121","4","2","165","4","3","211","4","2","206","2","1","200","4","3","320","2","1","218","2","1","223","2","1","226","1","1",NULL
"325","1","M","2","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75.108.53.236"
"326","1","F","3","France","189","0","3","313","0","3","517","2","1","345","3","1","368","0","3","10","0","3","213","0","3","309","0","3","248","0","3","439","3","2","519","2","2","483","0","3","524","0","3","191","0","3","96","0","3","263","0","3","86","0","3","291","0","3","529","0","3","427","0","3","92.158.231.36"
"326","2",NULL,NULL,NULL,"500","0","3","369","0","3","25","0","3","294","1","2","411","3","2","304","3","2","108","0","3","181","0","3","53","0","3","327","0","3","429","0","3","194","0","3","307","0","3","530","0","3","403","3","1","353","0","3","38","0","3","333","0","3","459","0","0","498","0","0",NULL
"327","1","M","2","UK","242","4","3","499","1","1","20","4","2","70","3","1","175","2","2","261","3","2","358","4","3","97","4","1","4","3","2","18","3","2","63","2","1","104","1","1","47","3","2","231","4","3","223","4","2","468","2","1","197","3","1","450","4","3","42","4","2","161","4","3","155.245.52.48"
"328","1","M","2","UK","276","3","2","477","4","2","106","4","2","540","4","3","235","3","1","533","3","2","365","4","3","134","2","1","273","4","2","487","3","3","488","3","2","316","2","1","13","2","1","472","4","2","538","3","1","119","4","2","541","4","2","97","4","1","182","4","2","348","4","2","155.245.52.48"
"328","2",NULL,NULL,NULL,"352","1","1","436","1","1","380","3","2","181","4","2","392","4","3","242","4","3","402","4","3","318","4","3","539","3","2","527","3","2","93","3","2","519","3","2","421","4","2","455","2","0","229","4","3","364","4","2","163","3","2","466","4","2","81","3","2","437","1","1",NULL
"329","1","M","2","Netherlands","75","0","0","466","0","0","388","0","0","68","0","0","6","0","0","184","0","0","7","0","0","55","0","0","489","0","0","283","0","0","506","0","0","243","0","0","479","0","0","91","0","0","474","0","0","158","0","0","284","0","0","467","1","1","81","0","0","488","0","0","137.224.252.12"
"330","1","M","2","Netherlands","338","0","0","121","0","0","393","0","0","425","0","0","297","0","0","76","0","0","356","0","0","113","0","0","223","0","0","509","0","0","286","0","0","538","0","0","133","0","0","287","0","0","127","0","0","460","0","0","353","0","0","456","0","0","98","0","0","475","0","0","137.224.252.12"
"331","1","M","2","United_Kingdom","181","4","3","499","4","3","502","4","3","123","4","3","295","4","3","459","4","1","406","3","1","9","4","3","104","3","2","314","4","2","257","4","2","171","4","3","287","4","3","381","4","3","74","3","1","170","4","3","487","4","3","155","4","3","378","4","3","282","4","3","141.2.253.19"
"332","1","M","2","United_Kingdom","85","3","1","196","4","2","352","4","3","286","4","3","342","4","3","214","4","2","323","4","3","201","4","3","238","4","1","346","4","3","316","4","3","209","4","3","478","4","3","213","4","3","415","4","3","249","4","3","353","4","3","260","0","0","516","0","0","217","0","0","141.2.253.19"
"332","2",NULL,NULL,NULL,"497","4","3","37","4","3","17","4","3","155","4","3","276","4","3","287","4","2","257","4","2","227","3","2","355","4","3","521","4","3","528","4","0","52","4","3","30","4","2","21","4","3","40","4","2","506","4","3","390","4","3","513","3","2","394","4","3","7","4","3",NULL
"332","3",NULL,NULL,NULL,"412","0","0","26","0","0","171","0","0","233","0","0","436","0","0","452","0","0","77","0","0","290","0","0","482","0","0","208","0","0","88","0","0","175","0","0","423","0","0","154","0","0","71","0","0","502","0","0","388","0","0","526","0","0","25","0","0","341","0","0",NULL
"333","1","M","3","USA","283","0","3","5","4","1","254","1","1","175","1","1","361","3","1","278","3","1","79","2","1","242","4","1","187","3","1","460","2","1","74","2","1","204","0","3","17","3","1","293","3","1","192","2","1","544","2","1","410","3","1","170","3","1","136","3","1","454","2","1","107.16.207.51"
"334","1","M","2","USA","42","3","1","374","4","3","351","4","0","155","4","3","20","4","3","285","1","1","60","1","1","286","4","3","189","4","2","108","3","2","225","3","1","198","2","1","116","3","1","375","1","1","133","4","2","220","3","2","78","4","3","533","2","1","273","3","2","1","2","1","150.216.21.200"
"335","1","M","3","USA","447","0","0","102","3","1","259","0","0","459","2","1","1","4","1","57","2","1","168","0","0","107","2","2","177","0","0","522","0","0","304","0","0","265","0","0","16","0","0","306","3","1","242","0","0","519","0","0","249","0","0","153","0","0","332","0","0","56","0","0","99.117.116.44"
"336","1","M","3","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"152.83.212.111"
"337","1","F","3","Switzerland_and_UK",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"79.64.17.43"
"338","1","F","3","Switzerland_and_UK","297","2","1","367","2","1","292","4","3","238","2","2","223","2","2","340","4","3","390","4","3","79","4","3","151","3","1","319","4","3","130","1","1","332","3","2","25","4","3","286","4","3","401","4","3","13","4","3","337","3","2","280","4","3","80","4","3","116","3","2","79.64.17.43"
"338","2",NULL,NULL,NULL,"322","4","3","473","2","2","324","4","3","32","4","3","165","4","3","84","3","2","446","4","3","335","4","3","102","3","1","272","3","1","457","3","1","526","4","3","233","4","3","329","4","3","146","3","2","52","4","3","316","2","1","72","2","1","398","3","2","530","4","2",NULL
"338","3",NULL,NULL,NULL,"145","4","2","181","4","3","475","1","1","207","4","3","219","4","3","75","3","2","436","3","2","283","4","3","241","3","1","9","3","1","193","3","2","396","3","2","296","3","1","87","2","1","540","3","1","478","4","3","202","4","1","389","4","3","399","3","2","152","3","2",NULL
"338","4",NULL,NULL,NULL,"36","4","3","170","4","3","523","4","3","208","4","3","59","2","1","78","4","3","415","3","2","366","4","3","493","4","3","74","3","2","179","4","3","423","4","3","30","2","1","295","2","1","381","4","3","217","4","3","253","3","1","354","4","3","167","1","1","54","3","1",NULL
"338","5",NULL,NULL,NULL,"214","2","1","204","4","3","527","1","1","287","3","2","161","3","1","21","4","3","99","4","3","104","1","2","273","4","3","456","4","3","154","4","3","222","1","1","182","4","3","81","3","1","293","3","2","300","2","1","82","3","2","419","4","3","397","3","2","413","1","1",NULL
"339","1","M","2","USA","317","4","3","429","4","3","57","4","1","12","2","1","410","4","3","309","1","1","291","1","1","318","3","1","452","4","3","222","3","1","546","4","1","445","4","1","368","4","1","438","4","3","377","1","1","342","4","3","308","2","1","146","3","2","294","2","1","8","4","3","128.192.18.126"
"339","2",NULL,NULL,NULL,"383","4","3","49","3","2","33","4","3","55","3","2","466","4","3","510","4","3","139","3","2","285","2","1","22","4","1","226","1","1","42","4","3","446","4","3","434","4","3","423","4","2","478","3","2","414","2","2","121","4","3","518","3","1","350","4","3","0","0","0",NULL
"340","1","M","3","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"134.121.40.56"
"341","1","M","2","USA","546","3","2","386","3","1","405","4","3","540","4","2","475","4","3","354","2","1","421","4","1","445","4","3","43","4","3","376","4","3","239","4","3","364","4","3","232","3","2","97","4","3","270","4","3","212","4","3","299","4","3","164","3","2","441","4","3","453","4","3","131.179.32.35"
"341","2",NULL,NULL,NULL,"17","4","3","416","4","3","46","3","1","474","4","3","356","4","3","342","4","3","6","4","2","340","4","2","348","4","3","277","3","2","258","4","0","381","4","3","426","3","2","175","3","2","530","4","1","543","4","3","317","4","2","324","4","3","495","4","3","422","3","1",NULL
"341","3",NULL,NULL,NULL,"335","4","3","122","4","3","118","3","2","177","3","2","467","3","1","353","1","1","91","4","3","510","4","3","124","4","3","515","4","3","291","1","1","322","4","2","498","4","3","223","4","3","391","4","3","226","1","1","130","4","3","213","4","3","278","4","3","526","3","1",NULL
"341","4",NULL,NULL,NULL,"290","4","0","63","4","3","84","1","1","27","4","3","408","4","3","112","4","3","75","4","3","407","4","3","272","4","3","204","4","3","320","4","3","360","3","2","32","4","3","325","4","3","103","4","3","44","4","1","26","4","3","523","4","3","432","4","3","528","4","3",NULL
"341","5",NULL,NULL,NULL,"202","3","1","24","4","2","53","4","2","233","3","1","255","3","1","542","4","3","327","4","3","371","4","3","414","4","3","372","4","3","368","4","3","240","4","3","403","4","3","456","4","3","49","4","3","220","4","3","321","4","3","345","3","1","397","4","3","145","4","3",NULL
"342","1","M","3","USA","541","0","3","228","3","1","173","3","1","35","3","1","247","0","3","96","3","1","106","3","1","274","2","1","91","3","1","85","2","1","265","4","1","101","4","1","419","3","1","483","2","1","158","1","1","240","4","1","115","2","1","356","0","3","60","2","1","263","2","1","107.16.207.51"
"343","1","M","3","USA","146","0","3","407","3","1","515","0","3","163","2","1","295","2","1","353","1","1","253","3","1","133","0","3","14","0","3","233","1","1","13","3","1","346","0","3","314","2","1","56","3","1","527","0","3","168","3","1","335","0","3","79","3","1","191","0","3","162","4","1","107.16.207.51"
"344","1","F","3","Germany","409","4","3","498","3","1","365","4","1","138","4","3","468","3","1","521","3","2","234","3","2","206","1","1","541","1","1","29","1","1","351","3","2","23","4","2","450","2","2","76","2","2","92","1","1","225","2","2","42","2","2","349","3","2","80","3","2","37","4","3","141.30.134.170"
"345","1","M","3","Germany","66","4","3","70","4","3","20","4","1","456","4","3","535","3","1","410","4","3","21","4","2","153","3","1","253","4","1","196","3","1","91","4","2","100","4","3","107","4","2","326","4","3","316","3","2","31","4","3","158","0","2","525","3","2","35","4","2","319","4","3","94.214.185.93"
"345","2",NULL,NULL,NULL,"163","1","1","135","4","3","77","4","3","159","4","3","490","4","2","221","3","2","381","4","2","424","4","2","353","3","1","233","4","3","263","3","1","422","4","1","267","4","2","472","4","3","415","3","2","358","4","3","362","4","3","44","4","2","14","3","1","436","3","1",NULL
"345","3",NULL,NULL,NULL,"59","4","2","428","4","2","538","4","2","125","4","2","276","2","1","481","4","2","298","4","3","378","3","1","343","4","1","188","1","1","432","4","3","238","4","1","331","3","1","377","4","2","126","3","1","473","4","3","530","4","2","36","4","3","467","3","1","92","4","3",NULL
"345","4",NULL,NULL,NULL,"281","3","1","39","3","1","398","4","3","101","4","2","329","4","3","488","4","2","409","4","3","365","4","2","128","4","2","426","3","1","122","4","3","229","4","3","527","4","3","371","4","3","225","4","3","139","2","1","168","2","1","179","2","1","364","4","3","213","4","2",NULL
"345","5",NULL,NULL,NULL,"111","3","1","417","4","2","156","4","2","184","3","1","99","4","1","521","2","1","73","2","1","277","1","1","199","4","3","423","4","3","534","4","1","403","4","2","129","2","1","72","4","3","445","4","2","306","3","1","307","3","1","499","3","1","461","1","1","141","4","3",NULL
"345","6",NULL,NULL,NULL,"175","3","1","466","1","1","404","4","1","309","1","1","87","2","1","112","4","3","469","1","1","248","4","3","5","4","1","206","4","2","244","4","2","274","3","1","33","4","3","342","4","3","317","4","2","9","3","1","429","4","1","289","4","1","251","4","1","154","4","3",NULL
"345","7",NULL,NULL,NULL,"301","4","2","227","1","1","437","2","1","81","4","2","412","3","1","292","3","2","58","4","3","202","4","3","507","4","2","315","4","2","293","3","2","510","4","3","435","3","1","284","4","3","303","4","3","283","4","3","54","4","3","370","4","2","165","4","3","109","4","1",NULL
"345","8",NULL,NULL,NULL,"296","2","1","149","4","2","30","4","2","150","4","2","183","2","1","515","4","3","42","4","3","453","4","3","356","3","1","147","3","1","219","1","1","133","4","2","167","4","1","228","1","1","519","4","2","27","3","1","12","2","1","55","4","3","308","4","1","451","4","3",NULL
"345","9",NULL,NULL,NULL,"136","4","2","217","4","2","345","4","3","407","4","2","266","4","3","518","3","1","393","4","2","392","4","3","405","4","3","17","4","3","255","4","1","379","4","2","480","4","2","335","4","3","53","4","2","347","4","2","411","2","1","10","4","2","214","4","1","103","3","1",NULL
"345","10",NULL,NULL,NULL,"98","4","1","19","4","1","532","4","2","193","2","1","247","3","1","52","4","1","152","3","1","349","4","1","503","4","2","181","1","1","352","3","2","26","4","3","387","3","1","476","3","1","2","4","1","400","2","1","157","4","3","123","4","2","64","4","3","512","4","3",NULL
"345","11",NULL,NULL,NULL,"232","4","3","275","4","3","216","4","1","369","4","2","256","4","1","485","4","3","241","3","1","104","4","2","484","4","3","416","4","2","406","3","1","258","4","3","455","4","2","313","4","2","90","4","3","86","4","2","348","4","2","273","2","1","388","4","3","0","0","0",NULL
"345","12",NULL,NULL,NULL,"174","3","1","177","3","1","264","3","1","40","4","2","224","4","3","396","4","2","85","3","2","506","4","2","144","2","1","516","4","1","220","2","1","1","4","3","299","4","3","82","4","3","176","4","2","83","4","2","498","4","1","508","4","3","71","2","1","359","4","2",NULL
"345","13",NULL,NULL,NULL,"3","4","1","68","4","3","300","4","2","222","4","3","130","3","1","314","4","1","357","4","0","430","4","0","75","4","2","215","4","1","497","4","2","380","4","0","442","4","3","79","4","3","25","4","3","198","4","3","208","4","1","155","4","1","13","3","1","45","3","1",NULL
"345","14",NULL,NULL,NULL,"210","4","2","465","4","1","96","4","1","93","4","2","457","4","3","340","4","2","304","4","2","446","4","1","341","4","3","323","4","2","333","3","1","439","3","1","171","4","3","41","4","2","22","4","2","282","3","1","160","4","0","520","4","2","257","4","2","376","4","2",NULL
"345","15",NULL,NULL,NULL,"131","4","1","339","4","2","265","4","2","325","4","3","462","3","1","373","4","2","514","4","1","305","3","1","475","4","1","166","4","1","118","4","0","539","4","0","391","4","3","502","4","2","76","2","1","80","3","2","544","4","2","494","4","2","272","4","2","526","4","3",NULL
"345","16",NULL,NULL,NULL,"4","4","1","203","4","0","438","4","0","180","3","1","34","4","2","491","4","3","536","4","2","332","4","0","94","4","3","200","4","3","56","4","2","151","4","2","205","1","1","321","4","1","246","4","2","185","4","1","367","4","1","528","4","1","140","2","1","302","4","3",NULL
"345","17",NULL,NULL,NULL,"61","4","1","463","4","1","24","4","1","399","4","2","402","4","3","51","4","1","452","4","2","127","4","3","11","3","1","192","4","3","524","4","3","250","4","2","259","4","3","297","4","3","471","4","3","350","4","1","89","3","1","483","4","3","318","4","3","270","4","2",NULL
